dummy,pid7,raceidentity,whiteresp,latresp,blackresp,aapiresp,sex,education,income,AM1,AM2,AM3,AM4,beingamerican,EG1,EG2,EG3,EG4,egalitarian,MT1,MT2,moraltrad,TE1,TE2,TE3,trustexperts,CB1,CB2,conspiracy,GR1,GR2,genderroles,MS1,MS2,sexism,RR1,RR2,RR3,RR4,racialresent,GE1,GE2,GE3,GE4,groupempathy,MA1,MA2,minorityadapt,BI1,BI2,BI3,immbeliefs,FT1,FT2,FT3,FT4,freetrade,UB1,UB2,usbest,trumptherm,fundamentalist_therm,muslim_therm,christian_therm,jewish_therm,feminists_therm,lg_therm,trans_therm,police_therm,ice_therm,blm_therm,metoo_therm,who_therm,nato_therm,un_therm,nra_therm,planned_parenthood_therm,cdc_therm,fauci_therm,scientists_therm,interest,follow,policetreat,policeforce,religimport,climatechange,climateregulation,preweight,postweight,abortion,gunsowned,gunpurchase,gunaccess,gunbackground,gunassaultban,gunassaultbuyback,guncontrol,whitelat,abortcourt,court_therm
1,7,1,1,0,0,0,1,4,9,2,2,3,2,9,3,1,1,3,8,3,4,3.5,2,1,3,2,2,2,2,6,4,5,0,0,0,4,4,4,3,3.75,3,3,3,3,3,3,1,2,1,1,3,1.666667,5,3,3,3,3.5,2,4,3,80,65,40,95,60,40,65,50,60,40,0,35,40,40,38,70,20,60,70,60,3,3,5,3,4,4,6,.6191988,.5477431,3,0,2,2,6,7,4,14,1,4,40
1,6,1,1,0,0,0,0,4,21,2,1,1,2,6,3,1,3,3,10,1,2,1.5,1,1,3,1.666667,2,3,2.5,6,5,5.5,1,2,1.5,1,0,1,1,.75,3,3,3,3,3,2,1,1.5,2,2,3,2.333333,3,2,0,2,1.75,2,3,2.5,50,20,50,50,70,50,60,50,60,,20,50,,50,60,40,50,50,60,50,3,2,7,3,3,2,6,1.578447,1.544677,4,0,3,3,7,1,6,11,1,6,70
1,1,1,1,0,0,0,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,2,,,.4262492,,4,0,,,,,,,1,7,
1,4,5,0,0,0,0,0,4,1,3,3,3,3,12,3,4,4,3,14,3,4,3.5,2,4,4,3.333333,1,0,.5,6,3,4.5,1,1,1,1,0,1,0,.5,2,2,2,2,2,3,3,3,1,1,1,1,0,3,1,3,1.75,0,4,2,,60,85,85,100,60,40,60,60,85,85,,69,60,85,60,85,100,100,100,4,4,7,3,4,5,7,1.147974,.8329226,4,0,3,5,5,1,7,10,,6,100
1,2,1,1,0,0,0,1,2,8,1,1,3,2,7,4,3,2,4,13,4,3,3.5,2,3,3,2.666667,1,3,2,5,6,5.5,1,1,1,4,4,4,4,4,2,2,3,3,2.5,2,2,2,1,1,0,.6666667,5,3,2,2,3,2,2,2,50,70,60,70,100,85,90,70,90,85,85,70,85,85,50,70,70,85,70,85,3,3,5,2,3,4,6,1.147076,1.149564,4,1,2,4,7,1,6,11,1,4,85
1,1,3,0,1,,0,1,5,6,3,3,3,3,12,4,4,4,4,16,1,4,2.5,2,2,4,2.666667,4,2,3,6,6,6,1,2,1.5,4,3,2,4,3.25,4,4,4,4,4,3,1,2,1,1,3,1.666667,5,4,3,1,3.25,2,4,3,50,85,50,100,100,100,60,60,85,100,100,100,100,100,100,100,30,85,100,70,2,3,4,4,5,5,7,.3372059,.2308883,1,0,3,3,7,1,7,12,0,7,85
1,1,1,1,0,0,0,0,5,22,0,0,2,2,4,4,4,3,4,15,1,0,.5,4,4,4,4,0,0,0,5,3,4,1,0,.5,0,0,0,0,0,4,4,4,4,4,3,3,3,0,0,0,0,6,4,1,3,3.5,0,3,1.5,0,0,85,30,100,60,100,100,70,0,85,60,100,100,100,0,100,85,100,100,4,4,7,4,2,5,7,.8335466,.8366899,4,0,3,5,7,7,7,18,1,7,50
1,7,1,1,0,0,0,0,4,11,2,2,3,3,10,4,0,4,3,11,4,4,4,2,1,4,2.333333,4,4,4,5,6,5.5,2,2,2,4,4,4,4,4,2,3,3,3,2.75,4,3,3.5,1,2,3,2,6,4,4,4,4.5,3,4,3.5,100,70,30,100,100,15,0,15,100,100,0,30,0,40,30,100,0,15,50,70,4,4,4,2,3,1,1,.2281823,.194109,1,4,2,4,7,4,1,9,1,1,70
1,3,1,1,0,0,0,0,4,21,0,0,2,1,3,4,4,3,3,14,0,1,.5,4,0,4,2.666667,0,0,0,3,3,3,1,0,.5,0,4,3,0,1.75,2,2,2,3,2.25,1,0,.5,0,0,0,0,6,4,1,1,3,0,0,0,0,50,50,50,50,70,70,70,100,40,70,85,100,100,100,0,100,60,70,100,4,4,6,2,2,4,7,1.837586,1.967267,4,0,3,4,7,7,7,18,1,7,70
1,4,1,1,0,0,0,0,3,17,1,1,2,2,6,3,2,2,1,8,3,2,2.5,3,3,4,3.333333,3,2,2.5,3,3,3,1,1,1,2,1,2,1,1.5,1,2,2,3,2,3,3,3,1,2,2,1.666667,5,4,2,2,3.25,1,3,2,70,50,70,70,70,,70,75,70,60,60,70,70,65,70,70,80,70,85,85,2,2,7,2,1,4,7,.6669555,.7327572,4,0,2,3,7,4,4,12,1,4,70
1,7,1,1,0,0,0,0,2,7,3,3,3,3,12,2,2,2,2,8,2,2,2,2,2,2,2,3,1,2,3,3,3,1,2,1.5,2,2,2,2,2,3,2,2,3,2.5,4,1,2.5,3,1,1,1.666667,5,3,2,2,3,2,2,2,100,90,68,85,76,65,80,65,90,50,40,75,40,,80,96,88,77,30,88,3,3,4,1,2,2,4,1.172383,1.227348,2,5,2,4,7,4,4,12,1,4,90
1,7,1,1,0,0,0,1,3,15,2,1,2,1,6,2,1,1,2,6,3,3,3,2,1,2,1.666667,2,4,3,4,3,3.5,3,1,2,3,4,3,3,3.25,1,2,2,2,1.75,1,2,1.5,2,2,3,2.333333,3,2,2,2,2.25,2,3,2.5,100,75,50,85,50,40,50,50,95,70,15,,,50,30,85,30,35,0,50,2,2,4,2,4,2,4,.639124,.6944202,2,8,2,4,4,2,1,4,1,7,40
1,6,1,1,0,0,0,0,3,16,2,1,3,3,9,2,3,2,2,9,2,3,2.5,2,1,3,2,1,2,1.5,5,5,5,1,1,1,4,4,4,4,4,0,0,0,2,.5,3,2,2.5,3,3,3,3,3,2,2,3,2.5,2,2,2,85,50,50,60,50,15,40,15,100,60,0,30,70,70,85,50,50,70,85,60,3,3,4,2,2,1,5,.5604463,.4694005,3,5,2,2,6,6,4,13,1,4,70
1,5,1,1,0,0,0,1,5,9,0,1,2,1,4,2,1,1,2,6,4,4,4,3,2,4,3,1,0,.5,4,5,4.5,1,1,1,2,1,1,0,1,3,2,2,1,2,3,0,1.5,1,2,2,1.666667,4,2,2,3,2.75,1,2,1.5,0,70,40,85,70,40,40,40,85,40,60,70,85,85,70,40,0,85,100,85,2,3,5,2,5,3,5,.3436766,.4274317,2,0,3,4,7,7,5,16,1,1,70
1,1,3,0,1,,0,1,3,18,3,2,2,2,9,3,4,4,3,14,3,4,3.5,4,2,3,3,2,0,1,3,3,3,0,1,.5,2,1,1,0,1,3,2,2,1,2,1,1,1,0,2,0,.6666667,5,3,2,2,3,2,4,3,0,15,85,70,100,100,85,85,85,40,85,85,100,100,100,0,100,100,100,100,4,4,7,3,4,4,6,.9027369,.7355418,4,0,3,5,7,7,4,15,0,7,85
1,1,3,0,1,,0,0,3,1,3,2,1,2,8,3,2,1,4,10,1,3,2,1,1,4,2,3,1,2,6,6,6,1,1,1,3,2,1,4,2.5,2,2,2,2,2,2,2,2,1,2,2,1.666667,6,2,2,2,3,2,2,2,50,50,50,100,50,60,50,50,100,50,50,,100,,50,,50,70,50,100,1,2,4,3,4,4,4,.4452935,.4315102,3,0,1,4,7,4,1,9,0,4,60
1,5,1,1,0,0,0,0,2,7,0,0,2,1,3,4,4,4,4,16,4,4,4,2,3,4,3,4,2,3,6,3,4.5,2,0,1,1,1,1,1,1,3,3,3,4,3.25,1,2,1.5,1,0,2,1,3,3,1,4,2.75,0,2,1,0,30,40,70,60,60,60,60,70,50,60,50,70,50,50,30,60,70,85,85,4,4,6,4,3,4,7,.7395248,.7082536,4,6,3,4,7,7,6,17,1,4,60
1,1,1,1,0,0,0,1,2,10,0,0,2,2,4,3,2,3,3,11,0,3,1.5,2,4,4,3.333333,3,2,2.5,3,3,3,1,1,1,2,1,1,2,1.5,3,3,2,3,2.75,2,0,1,0,0,2,.6666667,5,2,1,2,2.5,0,1,.5,0,60,95,75,50,79,65,75,75,45,85,83,75,75,65,20,75,75,95,85,4,3,6,3,4,4,6,.6779988,.7645014,4,0,3,3,7,1,7,12,1,4,75
1,2,1,1,0,0,0,1,5,13,1,1,2,0,4,4,3,3,3,13,2,1,1.5,0,3,4,2.333333,2,1,1.5,3,3,3,1,1,1,3,1,2,1,1.75,3,3,4,3,3.25,1,2,1.5,1,1,1,1,3,3,2,2,2.5,1,3,2,0,50,75,76,80,75,75,85,75,65,75,65,70,50,50,45,90,75,95,75,3,3,7,2,1,5,7,.3961741,.3613215,4,3,3,5,7,7,6,17,1,5,65
1,6,1,1,0,0,0,0,3,,1,0,2,0,3,3,3,2,1,9,4,3,3.5,2,3,2,2.333333,2,1,1.5,5,3,4,0,1,.5,1,3,1,1,1.5,2,2,3,2,2.25,3,1,2,1,0,0,.3333333,6,4,2,2,3.5,0,1,.5,40,50,50,50,50,50,50,50,50,40,40,,50,50,50,40,40,50,50,50,3,3,4,2,5,2,1,.9510593,.9720369,1,0,3,4,7,7,7,18,1,2,50
1,6,1,1,0,0,0,0,5,22,3,1,3,3,10,4,0,1,1,6,3,4,3.5,2,1,3,2,0,1,.5,5,5,5,2,2,2,4,3,4,4,3.75,0,0,0,0,0,4,0,2,3,3,4,3.333333,5,4,0,4,3.25,4,4,4,0,75,60,90,65,30,50,50,90,95,2,15,30,90,20,90,5,70,35,80,4,4,6,2,1,1,3,.7266063,.7197162,4,2,1,2,3,3,3,6,1,5,100
1,7,1,1,0,0,0,1,2,6,3,1,2,3,9,2,0,4,2,8,4,4,4,2,2,2,2,1,2,1.5,5,3,4,3,2,2.5,3,4,4,2,3.25,2,2,2,2,2,4,3,3.5,2,4,3,3,0,2,2,2,1.5,2,3,2.5,100,100,50,100,10,50,0,0,100,100,0,100,,,,100,,50,0,50,2,2,4,3,5,1,7,1.492265,1.468657,1,1,2,5,1,1,1,0,1,4,100
1,3,1,1,0,0,0,1,4,22,0,0,2,3,5,1,3,1,0,5,2,2,2,2,1,1,1.333333,1,2,1.5,3,3,3,1,1,1,4,4,4,1,3.25,0,3,3,2,2,4,0,2,1,0,0,.3333333,4,4,2,3,3.25,1,3,2,30,50,50,85,50,50,50,50,85,15,15,50,60,70,70,0,60,40,15,70,2,2,4,2,4,4,6,1.822936,1.815987,4,0,3,5,7,7,6,17,1,7,60
1,6,6,0,0,0,0,0,5,1,2,2,2,3,9,4,1,2,2,9,2,4,3,2,2,3,2.333333,3,2,2.5,4,3,3.5,0,1,.5,4,4,4,4,4,0,3,3,3,2.25,2,2,2,2,2,2,2,6,4,3,2,3.75,2,4,3,100,50,50,70,50,0,50,50,80,100,0,50,0,50,,50,30,80,0,100,2,3,4,2,1,3,1,.9454103,.7798575,2,0,2,5,6,1,1,5,,4,50
1,7,1,1,0,0,0,1,2,5,3,2,3,2,10,4,3,4,4,15,4,4,4,2,1,2,1.666667,3,3,3,5,6,5.5,0,1,.5,4,1,3,1,2.25,1,2,2,3,2,4,3,3.5,1,2,4,2.333333,5,3,4,2,3.5,2,4,3,100,100,30,100,85,85,15,0,85,70,0,,0,50,50,100,0,60,30,40,3,3,4,2,5,1,1,1.196191,.9937162,2,2,2,4,6,2,1,6,1,1,60
1,7,1,1,0,0,0,1,4,3,3,1,2,,,1,1,1,3,6,4,4,4,2,1,2,1.666667,2,3,2.5,3,5,4,1,1,1,3,2,3,2,2.5,2,2,1,3,2,3,3,3,2,2,2,2,3,3,1,3,2.5,2,3,2.5,80,70,40,70,60,30,50,40,70,70,0,50,15,15,50,60,0,50,15,50,4,3,5,2,3,2,4,.9106878,.715762,3,,2,4,3,3,1,4,1,2,40
1,1,6,0,0,0,0,0,3,16,3,1,2,2,8,4,4,3,2,13,2,3,2.5,2,1,4,2.333333,3,3,3,6,3,4.5,0,0,0,3,2,0,0,1.25,4,3,3,4,3.5,3,1,2,0,0,0,0,3,2,0,3,2,0,0,0,0,15,50,100,100,85,85,100,70,15,50,,85,85,85,85,100,70,100,85,4,4,7,3,5,4,6,1.420692,1.291087,,4,2,5,6,1,2,6,,7,70
1,7,1,1,0,0,0,1,2,10,3,3,3,3,12,4,1,2,0,7,4,4,4,2,2,1,1.666667,2,4,3,5,6,5.5,1,1,1,4,4,4,2,3.5,1,0,0,0,.25,0,3,1.5,0,0,1,.3333333,5,3,3,4,3.75,0,4,2,85,100,50,85,100,15,40,40,100,100,0,0,0,50,60,100,0,50,40,70,4,4,4,2,5,1,1,1.313424,1.207127,1,0,2,5,7,1,1,6,1,1,60
1,1,1,1,0,0,0,1,3,15,2,1,3,2,8,3,2,2,3,10,1,3,2,2,2,4,2.666667,2,1,1.5,3,1,2,0,0,0,2,2,3,0,1.75,2,2,2,2,2,2,1,1.5,1,1,1,1,3,2,1,1,1.75,2,2,2,0,50,50,100,100,15,100,85,100,15,85,70,85,50,70,50,50,85,100,85,3,2,4,2,1,5,6,.3851619,.3511961,3,0,2,3,7,7,4,15,1,4,85
1,7,1,1,0,0,0,1,5,6,2,2,3,3,10,4,1,2,2,9,3,3,3,2,2,2,2,2,2,2,5,3,4,1,1,1,3,3,3,2,2.75,2,2,2,2,2,4,1,2.5,1,1,1,1,3,2,3,2,2.5,2,4,3,85,90,50,90,90,10,30,30,85,90,0,50,10,50,20,75,0,50,30,60,3,3,5,2,5,1,1,.6498915,.5259624,1,0,2,4,6,4,4,11,1,1,70
1,2,1,1,0,0,0,1,5,20,1,1,1,1,4,4,4,4,4,16,3,2,2.5,2,2,4,2.666667,3,2,2.5,3,3,3,0,0,0,0,0,0,0,0,4,4,4,4,4,1,1,1,0,0,0,0,3,3,1,3,2.5,0,2,1,0,40,100,85,100,100,100,100,85,60,100,90,95,80,95,40,95,85,98,100,3,3,7,2,5,5,7,1.220461,1.111963,4,5,3,5,7,7,6,17,1,7,100
1,1,1,1,0,0,0,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,,,.7969913,,4,0,,,,,,,1,6,
1,1,1,1,0,0,0,1,4,21,2,2,3,2,9,4,3,3,3,13,1,1,1,4,4,4,4,2,2,2,3,1,2,1,1,1,1,0,1,0,.5,4,3,3,4,3.5,1,1,1,0,0,1,.3333333,6,4,3,3,4,0,1,.5,0,60,90,75,90,90,90,90,80,15,90,95,90,90,95,0,90,95,100,100,4,4,7,4,4,5,7,2.176168,2.115536,4,2,3,5,7,7,6,17,1,7,30
1,3,2,0,0,0,0,1,5,1,2,2,3,2,9,4,4,4,4,16,0,3,1.5,1,1,4,2,2,2,2,4,5,4.5,0,0,0,1,0,3,1,1.25,3,3,3,3,3,0,2,1,3,3,2,2.666667,0,1,1,2,1,0,0,0,0,30,75,75,85,50,15,0,60,50,75,60,75,0,60,50,65,70,60,70,2,2,7,4,5,2,4,.323342,.2516728,1,78,3,4,7,1,7,12,,2,75
1,6,1,1,0,0,0,0,2,1,3,3,3,3,12,3,1,2,3,9,2,2,2,0,2,0,.6666667,3,3,3,5,5,5,3,3,3,3,2,2,3,2.5,0,0,2,2,1,2,2,2,2,2,3,2.333333,3,2,0,4,2.25,4,4,4,0,50,50,50,50,0,70,50,100,,0,,,,50,100,50,0,0,50,1,1,4,2,1,1,4,1.034694,1.584901,2,1,3,4,7,4,1,9,1,4,50
1,7,1,1,0,0,0,1,3,8,1,1,3,3,8,3,2,2,2,9,3,4,3.5,0,0,1,.3333333,3,3,3,3,3,3,1,1,1,3,2,2,2,2.25,2,2,1,2,1.75,4,2,3,1,1,2,1.333333,3,2,2,1,2,2,2,2,95,50,50,70,50,40,50,50,100,85,15,15,15,100,40,85,15,50,50,50,3,3,4,3,5,1,1,.7162829,.5579159,3,5,1,4,7,1,1,6,1,4,70
1,3,3,0,1,,0,1,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,1,,,.752387,,3,0,,,,,,,0,6,
1,4,3,0,1,,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,4,,,.6577252,,2,,,,,,,,0,2,
1,6,1,1,0,0,0,0,2,,2,1,3,2,8,3,1,2,2,8,2,3,2.5,3,4,4,3.666667,2,1,1.5,6,5,5.5,1,1,1,2,2,2,2,2,2,1,1,2,1.5,3,2,2.5,2,3,3,2.666667,3,2,1,2,2,2,4,3,60,50,50,70,70,50,70,60,85,70,50,50,15,50,50,70,50,70,100,70,3,3,4,2,2,4,6,.8583056,.7921703,2,,2,3,7,2,4,10,1,4,70
1,6,1,1,0,0,0,0,2,9,1,0,3,3,7,3,2,2,3,10,3,3,3,2,4,3,3,1,1,1,3,3,3,1,1,1,3,2,2,1,2,2,1,1,1,1.25,4,1,2.5,1,1,2,1.333333,5,2,2,4,3.25,2,3,2.5,60,15,50,60,85,50,50,50,85,85,30,50,50,85,60,50,50,85,70,60,2,2,4,2,3,2,4,.6987553,.7382272,3,2,2,4,4,2,1,4,1,3,85
1,7,1,1,0,0,0,1,1,7,3,3,1,2,9,3,0,0,3,6,1,2,1.5,3,2,2,2.333333,2,2,2,6,6,6,2,4,3,4,2,1,2,2.25,2,3,3,3,2.75,2,2,2,2,3,3,2.666667,5,4,0,4,3.25,4,0,2,100,40,40,50,50,30,50,50,100,50,0,50,40,50,60,100,60,60,15,40,4,3,4,3,5,1,7,1.00887,.851749,3,0,1,5,7,7,4,15,1,4,60
1,5,1,1,0,0,0,1,,6,2,2,3,3,10,2,0,0,2,4,3,4,3.5,0,,,0,3,2,2.5,5,6,5.5,1,1,1,2,3,1,1,1.75,2,3,3,,2.666667,4,3,3.5,3,1,2,2,5,3,,,4,2,3,2.5,70,50,70,70,85,50,70,70,85,50,0,30,0,,0,100,0,15,0,100,4,3,,,4,1,2,.41331,.4022394,3,0,2,5,7,4,4,12,1,1,85
1,1,1,1,0,0,0,1,4,22,1,0,0,0,1,3,3,3,3,12,2,1,1.5,4,1,4,3,2,0,1,3,3,3,0,1,.5,2,1,1,1,1.25,4,3,3,3,3.25,0,1,.5,0,0,0,0,5,4,1,3,3.25,0,3,1.5,,0,85,30,60,60,85,100,40,15,100,85,85,85,70,0,85,85,100,100,3,4,7,4,1,3,6,.3594843,.3987581,4,0,3,5,7,7,7,18,1,7,60
1,5,1,1,0,0,0,0,3,15,0,0,1,2,3,2,4,3,1,10,2,3,2.5,2,2,3,2.333333,2,1,1.5,3,3,3,1,1,1,2,3,2,2,2.25,2,2,2,4,2.5,3,2,2.5,1,0,2,1,3,2,2,2,2.25,2,4,3,85,30,85,85,85,50,85,85,85,85,30,70,40,50,15,70,15,60,70,50,3,3,6,2,4,3,4,.5211042,.6028481,2,0,2,5,4,1,1,3,1,2,85
1,1,2,0,0,0,0,1,5,15,1,1,1,0,3,4,4,4,4,16,1,1,1,3,4,4,3.666667,0,0,0,3,3,3,0,0,0,0,1,1,0,.5,2,2,0,4,2,0,0,0,1,0,0,.3333333,4,2,2,2,2.5,0,2,1,0,15,70,60,100,100,85,50,60,40,100,85,100,100,100,0,100,100,100,100,4,3,7,4,3,4,7,.3695596,.2983434,4,0,3,4,7,7,7,18,,7,100
1,3,1,1,0,0,0,1,4,4,1,1,2,2,6,4,4,4,3,15,2,3,2.5,4,2,3,3,1,2,1.5,5,3,4,1,1,1,3,1,1,1,1.5,2,2,3,1,2,3,3,3,0,0,1,.3333333,3,2,1,3,2.25,0,2,1,30,15,30,40,40,85,85,70,,15,70,85,70,85,85,40,70,85,85,85,2,2,7,3,2,4,7,.2609465,.2217692,3,0,3,3,7,7,7,18,1,6,60
1,4,1,1,0,0,0,1,4,19,1,1,2,1,5,4,4,4,4,16,1,0,.5,2,2,4,2.666667,2,1,1.5,5,3,4,1,1,1,1,1,1,1,1,3,4,4,4,3.75,1,1,1,1,1,1,1,5,3,3,3,3.5,1,1,1,0,30,50,50,50,95,52,52,60,48,75,75,75,60,75,15,60,75,80,100,3,3,6,3,1,5,7,.9134706,.9733623,3,0,2,3,7,7,7,18,1,6,55
1,1,4,0,0,0,1,1,4,20,1,0,2,3,6,4,3,3,3,13,1,4,2.5,4,2,4,3.333333,4,4,4,5,1,3,1,0,.5,4,1,1,1,1.75,1,4,4,0,2.25,4,0,2,1,0,2,1,6,4,3,1,3.5,3,4,3.5,0,70,40,90,80,90,95,90,85,70,90,90,75,75,75,0,85,85,100,95,3,4,7,4,5,5,7,.5920581,.5420082,4,0,3,5,7,7,7,18,,7,65
1,3,1,1,0,0,0,0,2,5,2,2,3,3,10,3,2,4,3,12,4,0,2,3,3,4,3.333333,0,1,.5,6,1,3.5,1,1,1,3,1,1,2,1.75,2,3,3,2,2.5,3,2,2.5,3,1,3,2.333333,5,3,3,3,3.5,0,1,.5,0,0,50,50,50,40,50,50,15,0,70,,50,50,50,50,50,60,50,85,3,2,7,3,1,2,7,2.654515,3.188975,,0,2,5,5,1,1,4,1,4,0
1,3,1,1,0,0,0,1,5,21,1,1,2,2,6,4,4,4,3,15,0,3,1.5,3,3,4,3.333333,0,0,0,3,3,3,0,1,.5,3,1,1,2,1.75,1,2,2,2,1.75,1,3,2,1,0,1,.6666667,5,3,2,2,3,1,4,2.5,0,0,40,100,100,100,50,50,60,30,,100,100,100,,0,100,,100,50,4,4,6,2,3,5,6,.4587179,.3306315,4,0,3,5,7,1,7,12,1,6,
1,1,5,0,0,0,0,0,2,8,2,2,3,2,9,4,1,2,3,10,1,2,1.5,2,2,4,2.666667,2,2,2,5,3,4,2,2,2,2,0,1,1,1,2,2,3,2,2.25,2,2,2,2,2,2,2,3,3,3,2,2.75,1,1,1,15,50,50,70,50,86,100,100,86,70,100,70,50,70,86,50,85,60,100,100,2,3,7,4,5,2,4,1.548819,1.995214,1,0,3,5,7,7,7,18,,6,86
1,1,2,0,0,0,0,0,4,8,2,3,3,3,11,4,0,3,4,11,0,2,1,2,2,4,2.666667,3,1,2,5,6,5.5,3,2,2.5,0,0,0,1,.25,0,1,1,3,1.25,1,1,1,3,1,1,1.666667,6,3,2,2,3.25,1,2,1.5,0,85,100,85,100,85,100,100,85,70,100,85,85,85,85,50,60,85,85,100,4,4,7,4,5,5,7,.5947563,.5075181,4,0,3,4,7,7,7,18,,7,85
1,5,1,1,0,0,0,0,4,15,1,0,3,2,6,3,1,1,1,6,3,1,2,3,3,2,2.666667,2,2,2,3,3,3,1,1,1,1,3,2,2,2,1,3,0,3,1.75,3,2,2.5,1,1,3,1.666667,3,2,0,4,2.25,1,4,2.5,70,60,70,100,85,50,50,50,60,60,30,15,30,50,15,50,15,70,50,70,3,3,6,3,5,2,6,.4596515,.3648055,2,0,3,2,6,1,4,8,1,1,100
1,3,1,1,0,0,0,0,4,19,1,1,0,2,4,4,4,3,4,15,0,1,.5,2,3,4,3,2,1,1.5,5,3,4,0,0,0,0,0,1,0,.25,4,2,3,4,3.25,3,1,2,0,0,0,0,6,4,2,3,3.75,1,4,2.5,0,40,85,85,100,90,100,100,85,25,100,100,100,75,85,30,100,100,100,100,3,3,7,3,2,5,7,.4954925,.5074931,4,0,3,4,7,3,2,9,1,7,85
1,1,2,0,0,0,0,1,4,10,0,0,3,1,4,4,0,2,4,10,0,2,1,2,2,4,2.666667,0,1,.5,3,3,3,0,0,0,0,0,0,0,0,4,4,4,4,4,2,1,1.5,0,0,0,0,5,4,2,2,3.25,1,2,1.5,0,50,85,85,100,50,50,50,50,50,100,60,100,50,100,75,75,100,100,100,3,3,7,5,3,5,7,1.369162,2.017855,4,0,3,5,7,4,4,12,,7,85
1,4,4,0,0,0,1,0,4,17,1,0,0,1,2,4,2,2,3,11,1,2,1.5,2,2,2,2,1,1,1,3,3,3,1,1,1,2,3,3,2,2.5,2,2,2,2,2,2,3,2.5,1,2,2,1.666667,3,3,2,3,2.75,1,1,1,15,70,100,100,100,60,100,100,60,50,70,50,85,85,100,70,70,85,85,85,2,2,7,4,4,3,6,1.559026,2.451616,1,0,2,3,7,2,4,10,,4,85
1,6,1,1,0,0,0,1,3,7,3,3,3,3,12,3,3,2,0,8,4,4,4,1,1,3,1.666667,2,2,2,3,3,3,0,1,.5,4,4,4,3,3.75,2,2,1,3,2,3,1,2,1,2,3,2,4,2,0,3,2.25,1,2,1.5,100,85,15,100,85,40,50,0,100,70,0,50,50,50,50,85,0,50,15,70,1,1,4,2,4,2,3,.784021,.7012141,2,0,2,4,7,4,3,11,1,1,15
1,6,1,1,0,0,0,0,5,22,2,0,3,3,8,3,1,1,0,5,1,3,2,4,3,4,3.666667,1,1,1,3,4,3.5,1,1,1,4,3,4,1,3,3,3,3,3,3,3,0,1.5,1,1,1,1,6,4,4,4,4.5,4,4,4,15,50,50,50,85,40,50,50,70,50,0,30,70,70,60,30,70,85,85,100,4,3,5,2,4,3,6,1.155397,1.122454,,0,3,3,7,7,6,17,1,4,70
1,1,2,0,0,0,0,1,3,3,3,3,3,2,11,4,0,1,4,9,0,4,2,2,4,4,3.333333,4,4,4,6,3,4.5,0,1,.5,2,0,0,0,.5,3,3,4,4,3.5,2,2,2,0,1,2,1,6,4,4,2,4,2,2,2,0,60,85,85,100,100,85,70,60,60,85,60,100,100,100,60,100,100,100,100,3,3,4,4,5,5,7,.7783406,.654125,4,0,3,5,7,7,7,18,,6,70
1,5,1,1,0,0,0,0,2,5,2,1,2,2,7,3,2,3,3,11,2,2,2,2,2,3,2.333333,1,1,1,4,3,3.5,1,1,1,1,2,2,1,1.5,1,2,2,1,1.5,2,2,2,3,2,2,2.333333,3,2,2,2,2.25,1,2,1.5,40,40,50,40,50,30,50,50,40,50,50,30,60,70,60,30,50,85,100,70,3,2,5,3,1,2,4,4.46261,5.981604,4,2,3,3,7,4,4,12,1,4,60
1,2,5,0,0,0,0,0,2,14,0,0,1,0,1,4,3,4,4,15,4,1,2.5,4,2,4,3.333333,0,0,0,6,5,5.5,1,0,.5,0,1,1,1,.75,4,3,4,3,3.5,1,0,.5,2,0,1,1,5,4,2,3,3.5,0,2,1,0,50,100,50,100,100,100,100,70,0,85,60,100,,50,40,100,100,70,100,3,2,7,4,1,3,7,.7754722,1.11729,4,0,3,5,7,7,4,15,,7,70
1,1,1,1,0,0,0,0,4,14,0,0,1,0,1,2,4,4,3,13,0,0,0,4,4,4,4,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,4,3,4,3.5,0,2,1,0,0,0,0,6,4,3,3,4,0,3,1.5,0,15,100,15,100,100,100,100,100,15,100,100,85,70,70,0,100,70,70,100,4,4,7,2,2,4,7,.8735988,.9303811,4,0,3,5,7,7,6,17,1,7,30
1,2,1,1,0,0,0,0,4,3,0,0,0,0,0,4,4,4,4,16,0,0,0,2,4,4,3.333333,4,2,3,3,3,3,0,0,0,0,0,0,0,0,3,1,1,3,2,0,0,0,0,0,0,0,3,4,2,3,3,0,1,.5,0,0,100,40,100,100,100,100,0,0,100,100,85,,70,0,100,50,50,100,3,3,7,4,1,4,6,.5940641,.6623608,4,0,3,5,7,7,6,17,1,7,0
